transactionid,trade_time,total_price,house_id,agent_id
2.02E+11,20160818,261.7,317250,11749
2.02E+11,20160820,360,817251,11749
2.02E+11,20160822,230,717252,11749
2.02E+11,20160825,310,117253,11749
2.02E+11,20160830,308,117254,10485
2.02E+11,20160904,359,317255,11266
2.02E+11,20160914,345,217256,11096
2.02E+11,20160914,355,717257,11096
2.02E+11,20160917,265,217258,11096
2.02E+11,20160923,306,317259,11096
2.02E+11,20160925,378,517260,10395
2.02E+11,20160926,420,617261,10429
2.02E+11,20160928,428,317262,10429
2.02E+11,20161114,249.9,917263,10429
2.02E+11,20161115,382,917264,10429
2.02E+11,20161228,476.5,617265,10429
2.02E+11,20170116,353,317266,11744
2.02E+11,20170116,317,817267,11744
2.02E+11,20170116,290,117268,11744
2.02E+11,20170122,344.5,117269,11744
2.02E+11,20160618,775,317270,11782
2.02E+11,20160626,219,417271,11897
2.02E+11,20160627,465,417272,11645
2.02E+11,20160628,451,117273,11645
2.02E+11,20160629,423,717274,11645
2.02E+11,20160630,393,517275,11645
2.02E+11,20160706,596,817276,11645
2.02E+11,20160706,520,417277,11645
2.02E+11,20160710,590,117278,11645
2.02E+11,20160713,450,317279,11645
2.02E+11,20160720,455,317280,11645
2.02E+11,20160728,325,217281,11645
2.02E+11,20160731,610,917282,10697
2.02E+11,20160805,265,317283,10697
2.02E+11,20160809,275,117284,10697
2.02E+11,20160812,294.9,217285,10697
2.02E+11,20160814,375,117286,11269
2.02E+11,20160815,582,317287,10321
2.02E+11,20160817,470,217288,10321
2.02E+11,20160822,479,717289,10611
2.02E+11,20160822,284.5,117290,10611
2.02E+11,20160826,267,517291,11266
2.02E+11,20160828,297,617292,11266
2.02E+11,20160829,475,817293,11266
2.02E+11,20160829,285,117294,11206
2.02E+11,20160830,308,217295,11206
2.02E+11,20160831,520,417296,11206
2.02E+11,20160831,300,717297,11206
2.02E+11,20160901,475,817298,11590
2.02E+11,20160906,648,417299,11590
2.02E+11,20160906,425,617300,11590
2.02E+11,20160906,298,517301,11590
2.02E+11,20160917,498,917302,11590
2.02E+11,20160917,350,917303,11096
2.02E+11,20160921,512,417304,10395
2.02E+11,20160921,475,117305,10395
2.02E+11,20160922,341,817306,10395
2.02E+11,20160923,510,517307,11744
2.02E+11,20160927,310,217308,11344
2.02E+11,20161006,1020,317309,11344
2.02E+11,20161007,550,717310,11344
2.02E+11,20161019,565,117311,11344
2.02E+11,20161109,375,417312,11344
2.02E+11,20161113,537,117313,11344
2.02E+11,20161120,1020,117314,11344
2.02E+11,20161206,560,617315,11344
2.02E+11,20161211,580,317316,11344
2.02E+11,20161213,530,917317,11344
2.02E+11,20160629,417,117318,10526
2.02E+11,20160721,585,517319,11749
2.02E+11,20160724,590,817320,11749
2.02E+11,20160816,636,417321,10485
2.02E+11,20160816,525,517322,10485
2.02E+11,20160818,310,617323,10485
2.02E+11,20160821,780,217324,10485
2.02E+11,20160823,495,917325,10485
2.02E+11,20160825,725,417326,10189
2.02E+11,20160825,635,417327,10189
2.02E+11,20160911,614,317328,10611
2.02E+11,20160917,620,517329,10611
2.02E+11,20161023,560,817330,11096
2.02E+11,20161024,585,617331,10429
2.02E+11,20161124,578,517332,10429
2.02E+11,20161128,645,317333,10429
2.02E+11,20160706,205.5,217334,11749
2.02E+11,20160711,194.6,217335,11749
2.02E+11,20160912,240,617336,10611
2.02E+11,20160912,235,517337,10611
2.02E+11,20160624,185,717338,11782
2.02E+11,20160830,295,517339,11206
2.02E+11,20160620,225,317340,11886
2.02E+11,20160623,223,417341,11645
2.02E+11,20160625,220,117342,11645
2.02E+11,20160708,196.5,117343,10526
2.02E+11,20160725,153.5,817344,10697
2.02E+11,20160727,245,717345,11749
2.02E+11,20160727,210,817346,11749
2.02E+11,20160728,107,617347,10697
2.02E+11,20160807,209,817348,10321
2.02E+11,20160808,276,917349,10611
2.02E+11,20160808,190,617350,10611
2.02E+11,20160810,177,917351,11266
2.02E+11,20160811,243,117352,11266
2.02E+11,20160814,209,317353,11266
2.02E+11,20160814,183,417354,11266
2.02E+11,20160815,195,217355,11266
2.02E+11,20160816,150,217356,11266
2.02E+11,20160816,124.5,717357,11266
2.02E+11,20160821,232,117358,11266
2.02E+11,20160821,211,217359,11206
2.02E+11,20160829,255,317360,11590
2.02E+11,20160830,278,917361,11590
2.02E+11,20160830,126.5,817362,11096
2.02E+11,20160831,214,717363,11096
2.02E+11,20160904,285,517364,11096
2.02E+11,20160905,190.5,817365,11096
2.02E+11,20160910,275,917366,11096
2.02E+11,20160911,325,217367,11096
2.02E+11,20160912,130,717368,11096
2.02E+11,20160917,263,517369,11096
2.02E+11,20160918,344,517370,10395
2.02E+11,20161113,288,117371,11744
2.02E+11,20161114,258,417372,11744
2.02E+11,20161115,308,417373,11744
2.02E+11,20161115,227,917374,11744
2.02E+11,20161118,280,517375,11744
2.02E+11,20161120,256.5,917376,11744
2.02E+11,20161128,249,717377,11744
2.02E+11,20161130,251,217378,11744
2.02E+11,20161206,375,717379,11744
2.02E+11,20161209,276,617380,11744
2.02E+11,20161211,251.3,217381,11344
2.02E+11,20161212,270,317382,11344
2.02E+11,20161212,273,217383,11344
2.02E+11,20160616,205,617384,11782
2.02E+11,20160809,118,517385,11269
2.02E+11,20160813,126,217386,10485
2.02E+11,20160827,166,317387,10321
2.02E+11,20160902,256,317388,10611
2.02E+11,20160903,175,817389,10611
2.02E+11,20160914,158.8,817390,11206
2.02E+11,20160915,188,917391,11206
2.02E+11,20160918,255,517392,11206
2.02E+11,20160928,220,317393,11590
2.02E+11,20161003,225,617394,11096
2.02E+11,20161006,259,717395,11096
2.02E+11,20161028,310,417396,11744
2.02E+11,20161030,261,417397,11344
2.02E+11,20160617,306,917398,11782
2.02E+11,20160621,258,717399,11782
2.02E+11,20160621,272,917400,11645
2.02E+11,20160624,316,317401,11645
2.02E+11,20160626,363,417402,11897
2.02E+11,20160627,270,817403,11897
2.02E+11,20160628,273,817404,11897
2.02E+11,20160704,340,317405,10654
2.02E+11,20160705,310,317406,10654
2.02E+11,20160711,262,117407,10526
2.02E+11,20160713,203,617408,10526
2.02E+11,20160718,217,417409,10697
2.02E+11,20160720,282,317410,11269
2.02E+11,20160722,210,217411,11269
2.02E+11,20160723,255,417412,10697
2.02E+11,20160724,217,117413,10485
2.02E+11,20160725,548,517414,10189
2.02E+11,20160725,258.5,417415,10189
2.02E+11,20160725,212,417416,10321
2.02E+11,20160726,288,517417,10321
2.02E+11,20160730,281,617418,10321
2.02E+11,20160731,437,117419,10321
2.02E+11,20160801,435,317420,10321
2.02E+11,20160806,220,617421,10321
2.02E+11,20160808,287,317422,10321
2.02E+11,20160810,229,717423,10321
2.02E+11,20160810,209,417424,10321
2.02E+11,20160810,218,517425,10321
2.02E+11,20160811,240,817426,10611
2.02E+11,20160814,239,217427,10611
2.02E+11,20160815,334,817428,10611
2.02E+11,20160815,279.5,917429,10611
2.02E+11,20160815,275,117430,10611
2.02E+11,20160815,268,417431,11206
2.02E+11,20160817,380,717432,11206
2.02E+11,20160818,271,817433,11206
2.02E+11,20160818,236.8,417434,11206
2.02E+11,20160819,320,717435,11206
2.02E+11,20160822,278,617436,11206
2.02E+11,20160822,238,217437,11206
2.02E+11,20160824,453,817438,11206
2.02E+11,20160824,290,917439,11206
2.02E+11,20160827,481.5,517440,11206
2.02E+11,20160828,426,517441,11206
2.02E+11,20160828,290,317442,11206
2.02E+11,20160828,270,317443,11590
2.02E+11,20160829,260,517444,11590
2.02E+11,20160831,245,117445,11590
2.02E+11,20160831,307,517446,11590
2.02E+11,20160831,243.8,417447,11590
2.02E+11,20160903,388,417448,11590
2.02E+11,20160903,253,717449,11096
2.02E+11,20160904,287,417450,10395
2.02E+11,20160905,384,317451,10395
2.02E+11,20160905,330,517452,10395
2.02E+11,20160906,237,117453,10395
2.02E+11,20160909,450,317454,10395
2.02E+11,20160911,520,217455,10395
2.02E+11,20160911,300,617456,10395
2.02E+11,20160912,206,817457,10395
2.02E+11,20160914,277,317458,10395
2.02E+11,20160921,295,617459,11744
2.02E+11,20160922,645,917460,11344
2.02E+11,20160923,390,417461,11344
2.02E+11,20160925,372,517462,11344
2.02E+11,20160929,360,817463,11344
2.02E+11,20160929,343,517464,11344
2.02E+11,20160929,276,817465,11344
2.02E+11,20161012,333,217466,11344
2.02E+11,20161014,120,617467,11344
2.02E+11,20161023,530,417468,11344
2.02E+11,20161027,273,717469,11344
2.02E+11,20161031,261,117470,11344
2.02E+11,20160625,338,917471,11897
2.02E+11,20160626,360,117472,11897
2.02E+11,20160618,442,817473,11785
2.02E+11,20160628,935,717474,11785
2.02E+11,20160811,490,817475,10953
2.02E+11,20160703,514,917476,11785
2.02E+11,20160721,546,117477,11785
2.02E+11,20160810,292,317478,11785
2.02E+11,20160811,304,117479,11785
2.02E+11,20160821,640,617480,10953
2.02E+11,20160822,650,517481,10953
2.02E+11,20160620,595,617482,10953
2.02E+11,20160618,513,317483,10953
2.02E+11,20160926,570,517484,10953
2.02E+11,20160724,210,717485,10953
2.02E+11,20160730,315,717486,10953
2.02E+11,20160808,199,317487,10953
2.02E+11,20160630,1520,517488,11785
2.02E+11,20160725,460,917489,10953
2.02E+11,20160818,351,817490,10953
2.02E+11,20160619,380,217491,11785
2.02E+11,20160625,335,517492,11785
2.02E+11,20160815,530,117493,10953
2.02E+11,20160720,325,617494,10953
2.02E+11,20160704,421,717495,11785
2.02E+11,20160823,383,217496,10953
2.02E+11,20160731,290,417497,10953
2.02E+11,20160804,269,417498,10953
2.02E+11,20160810,334,717499,10953
2.02E+11,20160815,345,917500,10953
2.02E+11,20160623,238,417501,11785
2.02E+11,20160911,361,217502,10953
2.02E+11,20160619,473,717503,11785
2.02E+11,20170116,481,117504,10716
2.02E+11,20161123,473,617505,11561
2.02E+11,20160801,318,717506,10684
2.02E+11,20160911,2625,217507,10594
2.02E+11,20160904,233,417508,11797
2.02E+11,20160807,946,317509,10083
2.02E+11,20160909,550,617510,10632
2.02E+11,20160924,439,117511,10617
2.02E+11,20161112,738,517512,11495
2.02E+11,20161215,1010,917513,10967
2.02E+11,20161009,805,617514,10628
2.02E+11,20160830,698,317515,10967
2.02E+11,20161013,390,717516,12083
2.02E+11,20160616,345.5,617517,10628
2.02E+11,20160620,339,717518,10628
2.02E+11,20160705,622,617519,10632
2.02E+11,20170103,852,317520,10632
2.02E+11,20160923,720,617521,11495
2.02E+11,20160817,165,117522,10556
2.02E+11,20160831,294,517523,10556
2.02E+11,20160912,268,717524,11561
2.02E+11,20170218,1200,617525,10480
2.02E+11,20161219,660,617526,10632
2.02E+11,20161224,630,517527,10632
2.02E+11,20160616,836,717528,11797
2.02E+11,20160726,636,917529,12083
2.02E+11,20160905,835,817530,10480
2.02E+11,20160906,1655,617531,11495
2.02E+11,20160930,586,617532,10083
2.02E+11,20161128,575,117533,10480
2.02E+11,20161114,460,917534,11495
2.02E+11,20161218,480,417535,10632
2.02E+11,20161226,535,417536,10480
2.02E+11,20160829,402,517537,10423
2.02E+11,20160926,478,717538,10083
2.02E+11,20161016,746,217539,10451
2.02E+11,20161127,438,917540,10451
2.02E+11,20160629,358,717541,10556
2.02E+11,20160720,199,417542,10632
2.02E+11,20160908,410,317543,10480
2.02E+11,20160927,374,517544,10480
2.02E+11,20160730,1000,217545,11561
2.02E+11,20160815,1105,817546,12083
2.02E+11,20161205,700,217547,10480
2.02E+11,20160711,248,917548,12106
2.02E+11,20160731,255,717549,12106
2.02E+11,20160823,850,417550,11278
2.02E+11,20161115,840,517551,10594
2.02E+11,20160705,215,117552,12106
2.02E+11,20160616,228,317553,11894
2.02E+11,20160807,280,117554,11894
2.02E+11,20160813,235,217555,10902
2.02E+11,20160818,327,117556,10480
2.02E+11,20160917,375,317557,10480
2.02E+11,20160725,349,617558,11797
2.02E+11,20160828,356,817559,11561
2.02E+11,20160926,438,717560,12083
2.02E+11,20161005,502,217561,12083
2.02E+11,20160704,405,217562,10617
2.02E+11,20160731,360,617563,10423
2.02E+11,20160914,620,217564,10594
2.02E+11,20160928,612.8,717565,10419
2.02E+11,20161109,685,617566,10083
2.02E+11,20160630,391,117567,10556
2.02E+11,20160727,385,617568,10632
2.02E+11,20160815,357,617569,10480
2.02E+11,20160828,415,617570,10480
2.02E+11,20160829,380,117571,10480
2.02E+11,20160919,347,217572,10480
2.02E+11,20160617,434,717573,10967
2.02E+11,20160731,313,717574,11561
2.02E+11,20160815,300,617575,11561
2.02E+11,20160823,290,817576,11561
2.02E+11,20160826,298,217577,12083
2.02E+11,20161003,560,917578,10480
2.02E+11,20160623,298,717579,11370
2.02E+11,20160620,318.6,517580,11797
2.02E+11,20160714,325,617581,11797
2.02E+11,20160727,319,417582,11797
2.02E+11,20160729,405,117583,11797
2.02E+11,20160729,266,717584,11797
2.02E+11,20160731,326,417585,11561
2.02E+11,20160727,435,117586,10423
2.02E+11,20160730,558,517587,11797
2.02E+11,20160806,486,317588,11370
2.02E+11,20160905,448,817589,11370
2.02E+11,20160916,678,217590,10617
2.02E+11,20160918,685,917591,11495
2.02E+11,20160920,935,817592,11278
2.02E+11,20160809,1198,917593,10419
2.02E+11,20160917,240,417594,11278
2.02E+11,20160725,548,917595,10083
2.02E+11,20160814,396,717596,10083
2.02E+11,20160823,290,317597,10083
2.02E+11,20160826,310,817598,10083
2.02E+11,20160828,403,317599,11370
2.02E+11,20160828,330,217600,11370
2.02E+11,20160620,560,917601,12106
2.02E+11,20160625,300,317602,11278
2.02E+11,20160706,583,917603,11278
2.02E+11,20160711,290,517604,11278
2.02E+11,20160728,741,217605,11278
2.02E+11,20160731,750,817606,10716
2.02E+11,20160809,785,517607,10716
2.02E+11,20160814,830,917608,10716
2.02E+11,20160831,625,117609,10451
2.02E+11,20160914,690,217610,10451
2.02E+11,20160625,555,217611,10423
2.02E+11,20160807,360,817612,10423
2.02E+11,20160822,307,617613,10423
2.02E+11,20160824,313,317614,10594
2.02E+11,20160905,595,717615,10083
2.02E+11,20160913,320,717616,10083
2.02E+11,20160918,500,217617,10083
2.02E+11,20160918,305,517618,10083
2.02E+11,20160921,540,817619,11370
2.02E+11,20161110,535,217620,10967
2.02E+11,20160905,360,517621,10617
2.02E+11,20161002,612,117622,10419
2.02E+11,20160621,280,317623,10617
2.02E+11,20160829,316,117624,10203
2.02E+11,20160627,435,617625,10419
2.02E+11,20160828,309,317626,10419
2.02E+11,20160915,360,217627,10967
2.02E+11,20160624,350,517628,10556
2.02E+11,20160715,378,417629,10556
2.02E+11,20160730,503.8,217630,11495
2.02E+11,20160825,519,117631,10967
2.02E+11,20160904,567,517632,11561
2.02E+11,20160905,613,617633,12083
2.02E+11,20160905,490,517634,10451
2.02E+11,20160913,550,617635,10451
2.02E+11,20160918,417.5,417636,10480
2.02E+11,20160925,818,917637,10480
2.02E+11,20160927,384,717638,10480
2.02E+11,20161212,421,817639,10480
2.02E+11,20160726,360,517640,11370
2.02E+11,20160721,572,317641,12106
2.02E+11,20160731,555,817642,12106
2.02E+11,20160818,632.5,317643,11278
2.02E+11,20160829,575,117644,11278
2.02E+11,20160910,535,817645,11278
2.02E+11,20160923,698,617646,11370
2.02E+11,20160926,765,717647,11370
2.02E+11,20160926,533,117648,11561
2.02E+11,20161013,970,917649,10451
2.02E+11,20161126,729,717650,10480
2.02E+11,20160715,444,517651,10632
2.02E+11,20160814,455,317652,10632
2.02E+11,20160815,330,717653,10632
2.02E+11,20160823,460,617654,10632
2.02E+11,20160828,448,717655,10632
2.02E+11,20160829,440,717656,10632
2.02E+11,20160831,480,817657,10632
2.02E+11,20160901,460,817658,10632
2.02E+11,20160907,451,517659,10632
2.02E+11,20160919,459,417660,10632
2.02E+11,20160924,379.5,117661,10632
2.02E+11,20161002,546,817662,10632
2.02E+11,20161014,476,317663,10632
2.02E+11,20161027,385,417664,10632
2.02E+11,20161129,380,417665,10632
2.02E+11,20161207,519,317666,10632
2.02E+11,20160731,185,617667,10628
2.02E+11,20160716,420,417668,10556
2.02E+11,20160718,460,117669,10556
2.02E+11,20160727,353,917670,11495
2.02E+11,20160731,625,617671,11495
2.02E+11,20160731,351,617672,11495
2.02E+11,20160812,518,317673,11495
2.02E+11,20160812,408,917674,11495
2.02E+11,20160817,480,517675,11495
2.02E+11,20160819,455,517676,11797
2.02E+11,20160902,458,617677,10967
2.02E+11,20160913,483,217678,10967
2.02E+11,20160921,460,617679,11561
2.02E+11,20160923,379,717680,11561
2.02E+11,20160930,373,417681,11561
2.02E+11,20160930,377,717682,11561
2.02E+11,20160930,365,317683,11561
2.02E+11,20161129,447,217684,11561
2.02E+11,20161204,700,717685,12083
2.02E+11,20161213,600,617686,10480
2.02E+11,20160707,450,617687,10684
2.02E+11,20160709,439,617688,12106
2.02E+11,20160718,500,217689,11278
2.02E+11,20160719,449.5,717690,11278
2.02E+11,20160727,457,417691,11278
2.02E+11,20160731,710,917692,11278
2.02E+11,20160801,410,117693,11278
2.02E+11,20160804,432.3,117694,11278
2.02E+11,20160814,318,717695,10419
2.02E+11,20160824,316,717696,11797
2.02E+11,20160830,425,217697,11797
2.02E+11,20160831,418,417698,10083
2.02E+11,20160901,383,817699,10716
2.02E+11,20160902,315,917700,11370
2.02E+11,20160903,863,517701,11370
2.02E+11,20160905,405,517702,11370
2.02E+11,20160910,490,417703,11370
2.02E+11,20160930,615,917704,11370
2.02E+11,20160930,438,317705,10967
2.02E+11,20161019,720,817706,11561
2.02E+11,20161023,192,617707,10451
2.02E+11,20161030,552,517708,10451
2.02E+11,20160828,260,617709,10632
2.02E+11,20160621,108,817710,10617
2.02E+11,20160626,203,617711,10423
2.02E+11,20160629,180,117712,11495
2.02E+11,20160630,124,717713,10594
2.02E+11,20160706,124.5,317714,10594
2.02E+11,20160714,198.8,117715,10594
2.02E+11,20160714,190,417716,10594
2.02E+11,20160718,190,117717,10594
2.02E+11,20160722,200,917718,10594
2.02E+11,20160725,115,217719,10594
2.02E+11,20160728,190,117720,10594
2.02E+11,20160729,199,817721,11797
2.02E+11,20160731,204,717722,10083
2.02E+11,20160807,117,717723,10083
2.02E+11,20161128,320,217724,11561
2.02E+11,20161230,810,517725,11370
2.02E+11,20160909,523,117726,10451
2.02E+11,20160915,750,617727,10451
2.02E+11,20161107,351,917728,10632
2.02E+11,20160804,498,517729,10716
2.02E+11,20160730,366,517730,10556
2.02E+11,20160628,377.5,917731,10203
2.02E+11,20160702,618,317732,10203
2.02E+11,20160706,655,917733,10203
2.02E+11,20160707,433.5,317734,10203
2.02E+11,20160711,647,817735,10556
2.02E+11,20160722,558,417736,10423
2.02E+11,20160728,575,117737,10419
2.02E+11,20160728,452,617738,10419
2.02E+11,20160728,319,617739,11797
2.02E+11,20160729,480,217740,10716
2.02E+11,20160804,565,817741,10716
2.02E+11,20160811,446.5,917742,10716
2.02E+11,20160914,352,217743,10451
2.02E+11,20160926,428,817744,10451
2.02E+11,20161009,720,917745,10451
2.02E+11,20161017,362,817746,10451
2.02E+11,20161107,373,817747,10451
2.02E+11,20161123,363.6,917748,10451
2.02E+11,20161206,552.5,617749,10451
2.02E+11,20161208,540,917750,10451
2.02E+11,20170119,481,317751,10480
2.02E+11,20170123,562,217752,10480
2.02E+11,20170208,578,317753,10480
2.02E+11,20160816,399,417754,10632
2.02E+11,20160620,295,817755,10423
2.02E+11,20160621,438,517756,10423
2.02E+11,20160629,470,617757,10556
2.02E+11,20160630,243,217758,10423
2.02E+11,20160630,238,217759,10423
2.02E+11,20160630,239,717760,10423
2.02E+11,20160705,545,517761,10594
2.02E+11,20160721,305,117762,10594
2.02E+11,20160824,270,417763,10083
2.02E+11,20160827,430,917764,10083
2.02E+11,20160831,442,617765,11370
2.02E+11,20161127,430,317766,10632
