"r$house.id","r$square","house_type.id","buildingType","constructionTime","renovationCondition","floor","ladderRatio","as.character(r$cjxiaoqu)"
224102,55.28,2111,4,1995,4,6,0.5,"东关南里小区"
224103,110,2111,4,1996,1,6,0.5,"郝庄家园西区"
924104,57.6,1111,3,2005,3,14,0.25,"东关二条"
124105,99.54,2211,4,2006,4,6,0.5,"金域华府一期"
724106,64.33,1111,4,2008,4,18,0.5,"双桥北内小区"
124107,110,2212,3,2004,4,28,0.667,"矩阵一期"
924108,68,1111,1,2010,3,18,0.273,"金隅万科城"
624109,70,1011,1,2010,4,18,0.273,"金隅万科城"
224110,67,1111,1,2010,4,18,0.273,"金隅万科城"
924111,68,1011,1,2010,3,17,0.214,"金隅万科城"
424112,66.58,2111,1,2010,4,17,0.25,"金隅万科城"
224113,50.21,2111,4,1985,4,6,0.333,"菜园北里"
924114,80.13,1211,1,2002,3,24,0.222,"大六部口街"
324115,58,2111,4,1980,3,6,0.5,"富明公寓"
924116,87.37,3011,1,1999,4,15,0.083,"教子胡同"
224117,88.87,3111,4,1975,4,5,0.333,"南半截胡同院"
824118,52,1000,1,2007,1,8,0.025,"权盛里"
524119,159.71,3212,1,1998,3,16,0.333,"沙栏胡同"
924120,110.79,2112,4,2005,3,6,0.5,"陶然居"
924121,188,3212,4,2009,4,15,1,"城市之光"
524122,54.4,2111,4,1982,3,6,0.333,"都市晴园"
824123,147.37,3212,4,2006,4,6,0.5,"建功东里"
824124,113.97,3312,4,2006,4,6,0.25,"建功东里"
724125,62,2111,4,1989,4,6,0.5,"盆儿胡同院"
724126,53,2111,4,1991,3,6,0.25,"胜利三巷"
124127,59.6,2111,4,1995,3,6,0.333,"思源胡同"
924128,52.66,1111,4,1994,4,6,0.125,"白纸坊北里院"
724129,56.98,2111,4,1994,4,6,0.333,"白纸坊北里院"
724130,45,1111,4,1994,3,6,0.125,"白纸坊北里院"
124131,62.45,1111,4,2012,1,14,0.333,"方南家园二期"
424132,54.27,2111,4,1995,3,6,0.333,"枫桦豪景一期"
124133,63,2111,4,1990,4,6,0.333,"枫桦豪景一期"
424134,54.84,3111,4,1993,4,6,0.333,"枫桦豪景一期"
924135,166,2212,4,2011,4,7,0.571,"广安门南街"
724136,120.33,2111,4,2011,4,11,0.25,"广安门南街"
124137,113.46,2212,1,2001,3,22,0.25,"广安门外车站东街"
724138,161.55,3212,4,2009,4,19,0.5,"广信嘉园"
624139,163.54,3212,4,2009,2,19,2,"广信嘉园"
824140,162.37,3212,4,2009,4,27,1,"广益大厦"
724141,167.08,3211,4,2009,3,25,1,"广益大厦"
924142,57.38,2111,4,1984,1,6,0.5,"核桃园"
624143,138.82,3212,4,1996,3,3,0.25,"青春无限"
224144,133.62,3112,1,1996,3,9,0.333,"青春无限"
524145,118.39,2111,1,1997,3,9,0.333,"青春无限"
124146,87.02,2111,4,2005,4,6,0.5,"十里堡南区"
424147,52.66,2111,4,1982,3,6,0.333,"泰和嘉苑"
424148,66.84,2111,4,1982,3,6,0.333,"泰和嘉苑"
324149,86.62,2111,1,2001,3,24,0.3,"天天家园"
324150,85.07,1111,3,2002,4,23,0.4,"天缘公寓"
724151,55.4,2111,4,1987,3,6,0.333,"白广路"
624152,50.44,2111,4,1987,3,6,0.333,"白广路"
224153,80.99,3111,4,1994,3,6,0.5,"白纸坊西街"
724154,52.99,2111,4,1992,4,6,0.333,"白纸坊西街"
324155,42.76,1111,4,1981,3,6,0.167,"报国寺东夹道东院"
124156,87.87,3111,4,1992,4,6,0.333,"报国寺东夹道东院"
824157,57.19,3111,4,1979,3,5,0.333,"报国寺东夹道东院"
624158,55.29,2111,4,1979,3,6,0.333,"建功南里"
724159,45.6,2111,4,1983,1,6,0.333,"建功南里"
824160,61.68,2111,4,1982,3,6,0.5,"建功南里"
424161,68.13,2111,4,1982,4,6,0.5,"建功南里"
824162,76.96,3111,4,1991,2,6,0.333,"凯迪尚府"
924163,57.48,2111,4,1991,3,6,0.333,"凯迪尚府"
724164,40.76,1111,4,1991,3,6,0.333,"凯迪尚府"
924165,57.48,2111,4,1991,4,6,0.5,"凯迪尚府"
524166,57.48,2111,4,1991,2,6,0.333,"凯迪尚府"
124167,62.82,2111,4,1979,4,13,0.333,"南线里小区"
724168,46.65,2211,3,1970,3,13,0.333,"南线里小区"
124169,54.92,2111,3,1970,1,13,0.333,"南线里小区"
824170,133,3212,4,2013,4,9,0.5,"万和世家"
124171,126,3212,4,2013,2,8,0.5,"万和世家"
624172,102,2211,4,2013,4,9,0.5,"万和世家"
424173,76.85,1111,4,2013,3,9,0.333,"万和世家"
124174,95,2112,4,2013,1,8,0.5,"万和世家"
324175,64.02,2111,4,1990,3,6,0.5,"丰西北里"
824176,64.77,1111,4,2004,3,6,0.333,"康乐里小区"
524177,66.56,2111,4,2004,3,6,0.333,"康乐里小区"
224178,73,2111,3,1996,3,12,0.154,"卢西嘉园"
224179,52.84,2111,4,2002,3,6,0.5,"三庙大院"
724180,40,1111,4,1985,3,6,0.333,"春风胡同社区"
924181,52.9,2111,4,1983,4,12,0.2,"春风胡同社区"
424182,61,2111,4,1992,4,5,0.5,"春风胡同社区"
424183,64.7,2111,4,1983,3,12,0.2,"春风胡同社区"
924184,58,2111,4,1983,4,6,0.5,"法源寺西里小区"
524185,58,2111,4,1983,3,6,0.5,"法源寺西里小区"
724186,58,2111,4,1983,3,6,0.5,"法源寺西里小区"
424187,58,2111,4,1983,3,6,0.5,"法源寺西里小区"
324188,47.4,2111,4,1975,4,5,0.333,"法源寺西里小区"
924189,133,2112,1,2005,4,31,0.6,"黑窑厂西里"
824190,55.47,1111,4,1995,3,6,0.5,"倒座庙"
924191,398,4215,4,2011,3,6,1,"里仁街院"
224192,74.48,2111,4,2000,4,6,0.333,"双槐里"
724193,52.85,2111,4,1979,4,6,0.2,"双槐里"
324194,59.19,2111,1,1984,4,16,0.25,"双槐里"
724195,54.9,2111,4,1979,4,6,0.333,"双槐里"
424196,77.05,1111,3,2003,4,15,0.333,"白广路院"
724197,65,1111,3,2003,3,25,0.333,"白广路院"
124198,100.92,2111,3,2003,3,25,0.333,"白广路院"
524199,100.92,2111,3,2003,1,25,0.333,"白广路院"
624200,73.77,1111,3,2003,3,25,0.333,"白广路院"
724201,75.94,1111,3,2003,4,15,0.333,"白广路院"
524202,67.32,2111,3,2003,4,15,0.333,"白广路院"
924203,86.13,2211,4,2004,3,6,0.5,"嘉园三里"
324204,88.88,2211,4,2004,4,11,0.25,"南运巷"
524205,86.38,2211,4,2005,3,17,0.5,"南运巷"
424206,88.47,2111,4,2005,4,17,0.5,"南运巷"
924207,88.23,2111,4,2005,4,17,0.5,"南运巷"
224208,45.4,1111,4,1993,4,6,0.5,"清芷园"
324209,109.1,2212,4,2006,1,21,0.5,"广安门内大街"
724210,140.7,3212,4,2006,4,21,0.5,"广安门内大街"
824211,109.22,2212,4,2006,4,22,0.5,"广安门内大街"
324212,115.79,2211,3,2006,4,17,0.333,"广安门内大街"
824213,165,3212,4,2012,1,8,1,"凌云居"
824214,91.04,2211,4,2012,4,15,0.667,"凌云居"
424215,91.26,3211,4,2012,4,13,0.667,"凌云居"
824216,132,3212,4,2012,4,15,0.5,"凌云居"
124217,137,3212,4,2012,3,15,0.5,"凌云居"
524218,238,5212,4,2012,4,15,1.5,"凌云居"
224219,138.86,3212,4,2012,4,15,0.5,"凌云居"
524220,132.11,3212,4,2012,4,15,0.5,"凌云居"
724221,254.66,4213,3,2012,4,9,1,"凌云居"
224222,92.64,3211,4,2013,4,9,0.5,"乔建里"
124223,51.4,1111,3,1994,3,9,0.08,"恬心家园"
924224,51.4,1111,3,1994,4,9,0.08,"恬心家园"
324225,50.98,1111,3,1994,3,9,0.08,"恬心家园"
824226,61.26,2111,4,1994,3,6,0.5,"恬心家园"
124227,51.4,1111,3,1994,3,9,0.08,"恬心家园"
324228,51.12,1111,3,1994,3,9,0.08,"恬心家园"
824229,51.28,1111,4,1994,3,6,0.031,"恬心家园"
924230,51.4,1111,3,1994,3,9,0.08,"恬心家园"
124231,44.43,1111,4,2010,4,8,0.062,"万泉庄小区"
224232,44.75,1011,4,2011,1,9,0.054,"万泉庄小区"
924233,65.48,1111,4,2003,4,7,0.5,"似海怡家"
624234,94.28,2111,4,2003,4,6,0.5,"似海怡家"
724235,114.79,3211,4,2003,4,7,0.5,"似海怡家"
324236,130.99,3112,4,2003,4,6,0.5,"似海怡家"
324237,84.14,2111,4,2003,3,6,0.5,"似海怡家"
724238,130.99,3212,4,2003,1,6,0.5,"似海怡家"
324239,139.01,4212,4,2003,4,6,0.5,"似海怡家"
424240,94.28,2111,4,2003,4,6,0.5,"似海怡家"
124241,192.72,5212,4,2003,3,6,0.5,"似海怡家"
624242,133.7,3112,4,2003,3,6,0.5,"似海怡家"
924243,74.95,2111,3,2003,4,16,1.5,"建功北里"
124244,74.95,2111,3,2003,3,16,1.5,"建功北里"
624245,76.42,2111,3,2006,4,16,1.5,"建功北里"
124246,74.38,2111,3,2006,4,15,1,"建功北里"
324247,74.6,2111,3,2006,4,15,1,"建功北里"
424248,75,2111,3,2006,4,15,1,"建功北里"
824249,74.38,2111,3,2006,4,15,1,"建功北里"
824250,60.05,2111,4,2002,4,6,0.333,"卢沟桥北里"
924251,102,2111,4,1998,3,6,0.5,"牛街"
124252,101.48,2111,4,1998,4,6,0.5,"牛街"
824253,75.61,1211,4,1996,4,6,0.25,"牛街"
624254,80.49,2111,4,1998,4,5,0.5,"牛街"
424255,73.7,2111,4,1996,3,6,0.143,"牛街"
724256,113.06,3112,1,1996,4,16,0.333,"牛街"
824257,211.35,4112,1,1996,4,24,0.75,"牛街"
424258,113.06,3112,1,1996,3,16,0.333,"牛街"
424259,73.68,2211,4,1998,1,6,0.5,"牛街"
624260,118.94,2211,4,1998,3,6,0.5,"牛街"
924261,84.69,2111,4,1996,3,6,0.2,"牛街"
524262,86.49,2211,4,1996,3,6,0.143,"牛街"
624263,96.26,3211,3,2004,4,16,0.25,"稻香园西里"
924264,74.54,2111,3,2006,3,16,0.25,"稻香园西里"
724265,104,3111,3,2004,1,16,0.333,"稻香园西里"
324266,97.67,3111,4,2006,4,16,0.25,"稻香园西里"
524267,42.3,1111,4,1991,1,7,0.059,"南线阁院"
824268,57.8,2111,4,1992,3,7,0.25,"南线阁院"
924269,41.9,1111,4,1983,4,7,0.333,"南线阁院"
324270,48.7,1111,4,1992,4,7,0.143,"南线阁院"
424271,60.4,2111,4,1993,4,7,0.25,"南线阁院"
224272,57.6,2111,4,1988,4,7,0.5,"南线阁院"
224273,58.1,2111,4,1992,4,7,0.5,"南线阁院"
524274,58.1,2111,4,1992,4,7,0.5,"南线阁院"
424275,41.1,1111,4,1990,4,7,0.333,"南线阁院"
524276,58.1,2111,4,1991,3,7,0.5,"南线阁院"
824277,68.03,2112,1,1999,3,19,0.375,"明光村小区"
824278,63.79,2112,1,1999,3,19,0.375,"明光村小区"
824279,58.61,2111,4,1993,3,6,0.5,"红莲中里"
324280,78,2111,1,2011,3,13,0.25,"司达小区"
224281,85.73,2211,3,2011,4,18,0.667,"北欧印象"
224282,63.58,1111,3,2011,3,18,0.667,"北欧印象"
424283,86.5,2111,3,2011,4,18,0.5,"北欧印象"
624284,89,3211,4,2011,1,9,0.5,"北欧印象"
124285,64,1111,3,2011,4,18,0.667,"北欧印象"
924286,66,2111,1,1988,4,19,0.25,"华润小区"
424287,45.08,1111,4,1996,3,6,0.5,"嘉园一里"
224288,45,2111,4,1996,3,6,0.5,"嘉园一里"
324289,55.23,2111,4,1993,3,6,0.333,"卢沟桥南里"
224290,50.5,1111,4,1993,3,6,0.333,"卢沟桥南里"
624291,43.98,2111,4,1980,1,5,0.333,"三义庙北"
124292,44.14,1011,1,2004,4,24,0.214,"芙蓉里"
824293,79.26,2111,1,1999,3,28,0.3,"畅柳园"
124294,66.8,1111,1,1999,3,28,0.3,"畅柳园"
224295,102.16,3111,3,1999,3,26,0.375,"畅柳园"
224296,72.1,1111,1,1999,4,28,0.3,"畅柳园"
924297,41,1111,4,1992,1,6,0.077,"定慧西里"
324298,68,1111,4,2010,4,27,0.5,"加州水郡四期"
624299,61,1111,4,2011,4,22,0.5,"加州水郡四期"
324300,160,4212,4,2005,3,6,0.5,"太桥东里"
524301,135.68,3112,4,2003,3,7,0.5,"太桥东里"
624302,128.84,3102,4,1999,3,6,0.5,"富力城A区"
924303,100.5,2211,1,1999,4,24,0.25,"牛街西里"
824304,71.57,2111,4,1999,3,7,0.5,"牛街西里"
824305,71.94,2111,4,1998,4,6,0.5,"牛街西里"
224306,98.84,2211,1,2000,3,24,0.25,"牛街西里"
224307,103.22,2211,1,1999,3,16,0.25,"牛街西里"
724308,142.56,3212,4,1999,4,6,0.5,"牛街西里"
224309,71.59,1111,1,1999,3,16,0.25,"牛街西里"
224310,105.94,3211,1,2000,4,24,0.25,"牛街西里"
824311,72.07,2211,4,1998,3,6,0.5,"牛街西里"
124312,106.98,3111,1,1999,4,24,0.25,"牛街西里"
424313,99.5,2211,1,1999,4,24,0.25,"牛街西里"
824314,108.1,3312,4,1999,4,6,0.5,"牛街西里"
524315,99.98,2111,1,1999,3,24,0.25,"牛街西里"
624316,66.69,1111,1,1999,4,24,0.25,"牛街西里"
124317,99.01,2211,1,1999,4,24,0.25,"牛街西里"
124318,98.7,2211,1,2000,1,24,0.25,"牛街西里"
724319,71.43,2211,4,1998,4,6,0.5,"牛街西里"
424320,72.09,2111,4,1999,4,7,0.5,"牛街西里"
424321,100.5,2211,1,1999,4,24,0.25,"牛街西里"
624322,66.1,1111,1,2000,4,24,0.25,"牛街西里"
224323,99.01,2111,1,1999,4,24,0.25,"牛街西里"
624324,65.77,1111,1,1999,4,24,0.25,"牛街西里"
924325,105.57,3111,1,2000,4,24,0.25,"牛街西里"
424326,71.43,2111,4,1999,3,6,0.5,"牛街西里"
724327,99.14,2211,1,1999,4,24,0.25,"牛街西里"
424328,71.59,1111,1,1999,4,16,0.25,"牛街西里"
824329,69.33,1111,1,2000,4,24,0.25,"牛街西里"
124330,88.91,3111,4,1999,4,7,0.5,"牛街西里"
624331,69.12,1111,1,2000,3,24,0.25,"牛街西里"
624332,71.13,2111,4,1999,4,6,0.5,"牛街西里"
324333,108,3112,4,1998,3,6,0.5,"牛街西里"
924334,110,3111,1,1999,4,16,0.25,"牛街西里"
224335,67.13,2111,1,1992,3,22,0.25,"考拉社区"
924336,71.16,3111,4,2000,4,6,0.5,"考拉社区"
824337,45.15,1111,4,1996,3,6,0.5,"朗琴园"
624338,75.41,2111,4,2000,3,6,0.5,"万年花城三期"
724339,72.76,2111,4,1996,3,6,0.5,"万年花城三期"
624340,71.7,3111,4,1988,4,6,0.5,"牛街东里"
424341,78.3,3111,4,1984,4,5,0.5,"牛街东里"
624342,58.2,2111,4,1984,3,6,0.333,"牛街东里"
124343,56.3,2111,4,1989,4,6,0.333,"牛街东里"
424344,82.1,3111,4,1984,3,6,0.5,"牛街东里"
124345,62.3,2211,4,1989,4,6,0.333,"牛街东里"
724346,58.2,2111,4,1989,3,6,0.333,"牛街东里"
724347,58.2,2111,3,1984,4,12,0.25,"牛街东里"
224348,69.4,2111,3,1984,4,12,0.25,"牛街东里"
624349,67.6,2111,1,1985,4,16,0.25,"牛街东里"
424350,56.3,2111,4,1982,2,6,0.333,"牛街东里"
324351,54.3,2111,4,1984,3,6,0.333,"牛街东里"
424352,71.7,3111,4,1988,4,6,0.5,"牛街东里"
524353,69.4,2111,3,1989,4,12,0.125,"牛街东里"
224354,56.3,2111,4,1982,4,6,0.333,"牛街东里"
524355,61.1,2111,4,1989,4,6,0.333,"牛街东里"
724356,58.9,2111,4,1989,4,6,0.333,"牛街东里"
624357,61.6,2111,1,1989,3,16,0.25,"牛街东里"
424358,67.6,2111,1,1985,4,16,0.25,"牛街东里"
824359,71.7,3111,4,1988,4,6,0.5,"牛街东里"
324360,39.5,1111,3,1989,4,12,0.125,"牛街东里"
324361,59.7,2111,4,1982,3,6,0.333,"牛街东里"
624362,43.5,1111,4,1985,3,6,0.333,"牛街东里"
224363,80.6,3111,4,1984,4,5,0.5,"牛街东里"
224364,58.2,2111,3,1988,4,12,0.125,"牛街东里"
124365,39.5,1111,3,1989,4,12,0.125,"牛街东里"
524366,43.5,1111,4,1985,1,6,0.333,"牛街东里"
524367,80.8,3111,4,1985,3,6,0.333,"牛街东里"
124368,67.6,2111,1,1985,3,16,0.25,"牛街东里"
724369,67.6,2111,1,1985,4,16,0.25,"牛街东里"
324370,79.1,3111,4,1993,4,6,0.5,"牛街东里"
724371,61.6,2111,3,1989,4,12,0.125,"牛街东里"
824372,69.4,2111,3,1988,4,12,0.125,"牛街东里"
124373,60,2111,4,1982,4,6,0.333,"牛街东里"
524374,57.8,2111,4,1984,4,5,0.333,"牛街东里"
424375,56.3,2111,4,1982,4,6,0.333,"牛街东里"
124376,62.4,2111,1,1989,3,16,0.25,"牛街东里"
524377,60.9,2111,3,1989,3,12,0.125,"牛街东里"
724378,71.7,3111,4,1988,4,6,0.5,"牛街东里"
224379,60,2111,4,1984,3,6,0.333,"牛街东里"
624380,95.14,3111,4,1997,4,6,0.5,"牛街东里"
224381,69.4,2111,3,1984,4,12,0.25,"牛街东里"
924382,80.1,3111,4,1984,4,5,0.5,"牛街东里"
424383,62.4,2111,4,1982,4,6,0.333,"牛街东里"
524384,42.6,1111,4,1982,4,6,0.333,"牛街东里"
124385,60.5,2111,4,1982,1,6,0.333,"牛街东里"
924386,54.88,1111,4,1997,1,6,0.5,"牛街东里"
224387,104.39,2212,4,2006,4,11,0.5,"草桥欣园三区"
824388,104,2112,4,2007,4,15,0.5,"草桥欣园三区"
324389,61.1,2111,4,1996,4,6,0.5,"鹏润家园"
524390,123.14,2212,4,2008,3,10,0.5,"三环新城院"
324391,51.67,1111,4,1996,3,8,0.333,"广和东里"
324392,98.34,3111,4,1999,3,6,0.5,"松榆北路"
324393,31.1,1111,4,1958,4,5,0.333,"东架松"
424394,49.4,2111,4,1958,4,5,0.333,"东架松"
524395,56,1111,4,2000,3,28,0.5,"广和里七巷"
124396,85.33,2111,4,2000,1,16,0.333,"广和里七巷"
524397,57.33,2111,4,1992,3,6,0.5,"广渠门外大街院"
724398,58.23,2111,4,1995,3,6,0.5,"广渠门外大街"
524399,132.03,3212,4,2007,4,6,0.333,"汉华苑"
624400,108,4212,4,2008,4,6,0.5,"华阳公寓"
224401,99.24,2211,4,2008,1,6,0.5,"华阳公寓"
424402,111.6,3212,4,2008,4,6,0.333,"华阳公寓"
124403,98.53,2111,1,2003,4,18,0.222,"书香亭"
324404,115,4211,1,1999,3,14,0.333,"东景苑"
124405,119.38,3112,1,1999,4,14,0.333,"东景苑"
324406,60,1111,4,2011,1,15,0.333,"方华苑"
924407,159.85,3312,4,2000,4,9,0.5,"劲松六区"
124408,192.51,4313,4,2000,3,10,0.5,"劲松六区"
124409,137,3212,4,2000,4,10,0.5,"劲松六区"
924410,71.1,1111,3,2009,1,18,0.5,"垡头北里"
224411,89.89,2211,3,2009,4,18,0.5,"垡头北里"
524412,67,2111,1,2002,3,22,0.231,"劲松二区"
724413,59.12,2111,4,1985,3,5,0.333,"劲松二区"
124414,126.71,2212,3,2000,4,13,0.4,"劲松南路"
824415,124.63,2212,1,2000,4,31,0.375,"劲松南路"
324416,113.63,2112,3,2000,4,11,0.25,"劲松南路"
924417,107.03,2112,3,2000,3,8,0.25,"劲松南路"
924418,65,2111,4,1987,4,6,0.333,"磨房南里"
624419,107,3111,4,2003,4,6,0.5,"劲松三区"
624420,92.59,2111,4,2008,3,6,0.5,"劲松三区"
124421,107,3111,4,2003,3,6,0.5,"劲松三区"
724422,145.4,3212,4,2004,3,27,0.5,"嘉禾园"
324423,94.76,2111,4,2003,1,18,0.5,"嘉禾园"
524424,71.86,1111,1,2003,4,31,0.375,"嘉禾园"
424425,89,2111,4,1987,2,16,0.167,"建业苑"
424426,67.93,2111,4,1987,1,16,0.167,"建业苑"
924427,59.23,2111,4,1988,3,16,0.167,"建业苑"
824428,71,3111,1,1986,1,18,0.25,"劲松八区"
524429,70.85,3111,1,1996,4,18,0.25,"劲松八区"
324430,55.35,2111,4,1980,3,6,0.333,"潘家园南里"
524431,55,2111,4,1989,4,6,0.5,"潘家园南里"
424432,49.52,2111,3,1981,4,10,0.25,"潘家园南里"
524433,37.29,1111,4,1981,4,6,0.333,"潘家园南里"
524434,79.98,3111,4,1981,4,6,0.333,"潘家园南里"
224435,61.9,2111,4,1981,3,6,0.333,"潘家园南里"
924436,55,2111,4,1983,3,6,0.333,"潘家园南里"
124437,104,2111,4,2005,4,6,0.5,"南方庄小区"
824438,57.9,2111,4,1991,1,6,0.333,"农光南里"
624439,58,2111,4,1992,3,6,0.333,"农光南里"
124440,43.11,1111,4,1992,4,6,0.5,"农光南里"
524441,54,2111,4,1991,3,6,0.333,"农光南里"
324442,43,1111,4,1992,3,6,0.5,"农光南里"
624443,54,2111,4,1992,4,6,0.5,"农光南里"
524444,47.98,1111,4,1992,4,6,0.333,"农光南里"
124445,40.3,1111,4,1992,4,6,0.2,"农光南里"
824446,57.9,2111,4,1991,1,6,0.333,"农光南里"
324447,57.7,2111,4,1992,4,6,0.333,"农光南里"
524448,56.83,2111,4,1992,3,6,0.333,"农光南里"
124449,37.23,2211,1,2007,4,16,0.154,"百环花园"
224450,136,2212,3,2008,4,23,0.5,"百环花园"
824451,86.83,2211,3,2007,4,26,0.5,"百环花园"
124452,100.88,3111,3,2003,3,12,0.25,"松榆东里"
524453,42,1111,4,1986,3,5,0.333,"潘家园小区"
924454,60.7,2111,4,1985,1,5,0.333,"潘家园小区"
124455,77.5,3111,1,1992,4,18,0.286,"潘家园小区"
124456,45.3,2111,4,1992,4,6,0.333,"潘家园小区"
124457,72.6,2111,1,1992,1,18,0.286,"潘家园小区"
724458,61,2111,4,1986,3,5,0.25,"潘家园小区"
724459,145,3212,4,2013,4,23,0.667,"农光南路"
924460,88,2111,4,2013,4,24,0.5,"农光南路"
624461,87.22,2111,4,2014,4,26,0.5,"农光南路"
924462,112.67,3212,4,2013,3,24,0.5,"农光南路"
324463,145,3112,4,2014,1,26,0.5,"农光南路"
424464,74.11,2111,4,1993,4,7,0.25,"松榆里"
624465,59.28,1111,1,1998,3,18,0.2,"松榆里"
224466,60,1111,1,1998,3,18,0.2,"松榆里"
524467,73.13,2111,4,1993,3,7,0.333,"松榆里"
924468,53.03,1111,4,1993,4,7,0.25,"松榆里"
224469,93.9,2111,1,2005,3,18,0.2,"松榆里"
224470,50.89,1111,1,1993,3,18,0.2,"松榆里"
724471,47.3,2111,4,1990,4,5,0.333,"弘善家园"
124472,46.3,2011,4,1984,1,5,0.333,"弘善家园"
424473,43.02,2011,4,1982,1,5,0.333,"弘善家园"
824474,97.38,2111,1,2002,4,22,0.3,"吕营嘉园"
324475,94.55,2111,1,2002,3,22,0.25,"吕营嘉园"
424476,128.61,3112,1,2002,4,22,0.333,"吕营嘉园"
624477,128.61,3112,1,2002,3,22,0.3,"吕营嘉园"
124478,54.65,1111,4,2000,3,6,0.25,"乐园小区"
724479,55.52,1111,4,1999,3,6,0.25,"乐园小区"
224480,54.88,1111,4,2000,4,6,0.25,"乐园小区"
724481,90.06,2111,1,2001,3,24,0.2,"乐园小区"
824482,126.08,3212,1,2002,3,24,0.25,"乐园小区"
324483,68.91,2111,4,1998,3,6,0.333,"潘家园东里"
824484,70,2111,4,1995,3,6,0.333,"潘家园东里"
324485,64.66,2111,4,1998,3,6,0.333,"潘家园东里"
124486,68.91,2111,4,1995,3,6,0.333,"潘家园东里"
224487,80.05,2111,4,1998,4,6,0.5,"潘家园东里"
924488,90.34,2111,4,2001,3,6,0.5,"潘家园东里"
724489,69.52,2111,4,1995,4,6,0.333,"潘家园东里"
224490,50.77,1111,4,1995,3,6,0.333,"潘家园东里"
824491,56.92,1111,4,1995,3,6,0.167,"潘家园东里"
324492,94.69,3111,4,1996,3,6,0.5,"潘家园东里"
924493,64.7,2111,4,1995,3,6,0.333,"潘家园东里"
624494,64.66,2111,4,1995,3,6,0.333,"潘家园东里"
424495,74,2111,3,2007,3,11,0.333,"双龙南里"
924496,111.72,3112,3,2007,3,11,0.333,"双龙南里"
324497,96.7,3111,3,2007,3,11,0.333,"双龙南里"
524498,73.3,2111,3,2007,3,11,0.333,"双龙南里"
424499,116,3212,4,2007,4,18,0.667,"美景东方"
224500,114.01,3212,4,2006,4,12,0.333,"美景东方"
424501,95,2111,4,2007,4,18,0.5,"美景东方"
324502,52,1111,4,2007,4,18,0.5,"美景东方"
624503,94,2111,4,2012,4,16,0.5,"美景东方"
424504,74.91,2111,4,2007,4,18,0.667,"美景东方"
224505,112.87,3112,4,2007,4,15,0.333,"美景东方"
724506,87.51,2111,4,2000,3,6,0.5,"农光东里"
124507,54,1111,4,1996,1,6,0.5,"华腾园"
124508,104.25,3111,4,1996,4,6,0.5,"华腾园"
524509,113,3112,4,2009,3,5,0.5,"百环家园"
824510,46.53,1011,1,2009,3,23,0.214,"百环家园"
224511,44.92,1111,4,1989,3,6,0.333,"华威西里"
324512,60.71,2111,4,1987,4,6,0.333,"华威西里"
324513,76.32,3111,4,1984,4,6,0.333,"华威西里"
624514,40.79,1111,4,1985,4,6,0.333,"华威西里"
124515,56.3,2111,4,1981,4,5,0.5,"华威西里"
424516,40,1111,4,1984,4,6,0.333,"华威西里"
424517,65.98,2111,1,1991,4,21,0.25,"华威西里"
824518,62.33,2111,4,1980,3,6,0.333,"华威西里"
624519,65,2111,4,1986,3,6,0.333,"华威西里"
424520,65,3111,4,1984,3,6,0.333,"华威西里"
624521,40.03,1111,4,1985,3,6,0.333,"华威西里"
424522,60.44,2111,4,1987,4,6,0.333,"华威西里"
624523,37.87,2111,4,1984,4,6,0.333,"华威西里"
324524,40.03,1111,4,1985,4,6,0.333,"华威西里"
824525,62.33,2111,4,1980,4,6,0.333,"华威西里"
324526,61,2111,4,1986,3,6,0.333,"华威西里"
324527,59.31,2111,3,1989,4,13,0.2,"华威西里"
124528,79.27,3111,1,1990,2,21,0.25,"华威西里"
824529,42.1,1111,4,1982,4,6,0.333,"华威西里"
724530,42.1,1111,4,1982,4,6,0.333,"华威西里"
624531,94.24,2211,4,2004,3,15,0.5,"磨房北里"
324532,78.27,2111,1,2004,1,23,0.286,"磨房北里"
824533,63.92,1111,4,2004,3,17,0.5,"磨房北里"
424534,101.23,2211,1,2005,3,25,0.333,"华威北里"
424535,168.93,2212,3,2008,1,18,0.5,"华威北里"
324536,75.5,1211,3,2012,4,21,0.333,"华威北里"
524537,75.52,1111,3,2005,4,20,0.286,"华威北里"
624538,64.64,1111,1,2005,4,25,0.333,"华威北里"
624539,50.78,1011,3,2012,4,21,0.2,"华威北里"
224540,43,1011,3,2005,1,20,0.333,"华威北里"
524541,140.15,3212,3,2005,2,20,0.333,"华威北里"
924542,130,3212,1,2010,3,25,0.375,"华威北里"
324543,101.23,2211,1,2005,3,25,0.333,"华威北里"
924544,50.07,1011,3,2012,3,21,0.333,"华威北里"
324545,93,2211,3,2012,4,21,0.333,"华威北里"
724546,48,1011,3,2012,4,21,0.333,"华威北里"
924547,46.95,1011,3,2008,4,17,0.333,"华威北里"
224548,118.79,3212,1,2010,4,25,0.375,"华威北里"
924549,89.33,2111,3,2005,4,20,0.333,"华威北里"
824550,140.64,3212,3,2005,4,20,0.5,"华威北里"
824551,80.39,1111,1,2006,3,24,0.333,"华威北里"
324552,64.28,1011,1,2006,4,24,0.333,"华威北里"
124553,92.36,2211,3,2008,3,17,0.2,"华威北里"
724554,85.63,2211,1,2002,3,25,0.2,"华威北里"
924555,81.85,2111,1,2002,3,25,0.2,"华威北里"
424556,134,2212,3,2008,4,18,0.5,"华威北里"
